VBO id	Breed name	Parent ID NCBITaxon:	CFA	FIFe	GCCF	REFR	TICA	WCC	WCF	WIKI	Breed code 1	ALL source for breed code 1, separated by pipe	Breed code 2	ALL source for breed code 2, separated by pipe	Breed code 3	ALL source for breed code 3, separated by pipe	Breed code 4	ALL source for breed code 4, separated by pipe	Synonym 1	source for synonyms 1	Synonym 2	source for synonyms 2	Synonym 3	source for synonyms 3	Synonym 4	source for synonyms 4	Recognition status 1	Source for Recognition status 1 (separated by |)	Recognition status 2 	Source for Recognition status 2 (separated by |)	Recognition status 3	Source for Recognition status 3 (separated by |)	Lyons	all contributors 	OMIA
VBO:0100130	Japanese Bobtail Shorthair	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_prf_stn.php				https://www.worldcatcongress.org/wp/cat_breed_comp_jbs.php			JBS	http://fifeweb.org/wp/breeds/breeds_prf_stn.php															http://purl.obolibrary.org/obo/vbo#fully_recognized	http://fifeweb.org/wp/breeds/breeds_prf_stn.php						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100131	Javanese	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/				https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	JAV	https://www.rareexoticfelineregistry.com/breed-recognition/							Colorpoint Longhair	https://en.wikipedia.org/wiki/Javanese_cat	Colourpoint Longhair	https://en.wikipedia.org/wiki/Javanese_cat					http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100132	Jungala	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					JLA	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100133	Jungle Cat	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					JCT	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100134	Jungle Curl	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					JCL	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100135	Jungle Lynx	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					JLX	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100136	Junglebob	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					JBB	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100137	Kanaani	NCBITaxon:9685							https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	KAN	https://wcf.de/en/wcf-ems-code/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100138	Karelian Bobtail	NCBITaxon:9685							https://wcf.de/en/wcf-ems-code/		KAS	https://wcf.de/en/wcf-ems-code/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100139	Karelian Bobtail Longhair	NCBITaxon:9685							https://wcf.de/en/wcf-ems-code/		KAL	https://wcf.de/en/wcf-ems-code/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100140	Khao Manee	NCBITaxon:9685	https://cfa.org/breeds/			https://www.rareexoticfelineregistry.com/breed-recognition/			https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	KMN	https://www.rareexoticfelineregistry.com/breed-recognition/	KAM	https://wcf.de/en/wcf-ems-code/					Khao Plort	https://en.wikipedia.org/wiki/Khao_Manee							http://purl.obolibrary.org/obo/vbo#partially_recognized	https://cfa.org/breeds/	http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/|https://wcf.de/en/wcf-ems-code/			https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100141	Khaomanee	NCBITaxon:9685					https://www.tica.org/breeds/browse-all-breeds				KM	https://www.tica.org/phocadownload/km.pdf															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.tica.org/breeds/browse-all-breeds						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100142	Kinkalow	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/				https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	KKL	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100143	Korat	NCBITaxon:9685	https://cfa.org/breeds/	http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_kor.php	https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	KOR	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://wcf.de/en/wcf-ems-code/	KT	https://www.tica.org/phocadownload/kt.pdf													http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:865
VBO:0100144	Korean Bobtail	NCBITaxon:9685								https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds																								https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100145	Korn Ja	NCBITaxon:9685								https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds																								https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100146	Kurilian Bobtail	NCBITaxon:9685					https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	KB	https://www.tica.org/phocadownload/kb.pdf	KBS	https://wcf.de/en/wcf-ems-code/					Curilsk Bobtail	https://en.wikipedia.org/wiki/Kurilian_Bobtail	Kuril Bobtail	https://en.wikipedia.org/wiki/Kurilian_Bobtail	Kuril Islands Bobtail|Kurilean Bobtail	https://en.wikipedia.org/wiki/Kurilian_Bobtail	Kurilean Bobtail	https://en.wikipedia.org/wiki/Kurilian_Bobtail	http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:1103
VBO:0100147	Kurilian Bobtail Longhair	NCBITaxon:9685					https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_kbl.php	https://wcf.de/en/wcf-ems-code/		KBL	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.tica.org/phocadownload/kb.pdf|https://wcf.de/en/wcf-ems-code/							Kurilean Bobtail Longhair	http://fifeweb.org/wp/breeds/breeds_prf_stn.php							http://purl.obolibrary.org/obo/vbo#fully_recognized	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100148	Kurilian Bobtail Shorthair	NCBITaxon:9685						https://www.worldcatcongress.org/wp/cat_breed_comp_kbs.php			KBS	http://fifeweb.org/wp/breeds/breeds_prf_stn.php							Kurilean Bobtail Shorthair	http://fifeweb.org/wp/breeds/breeds_prf_stn.php							http://purl.obolibrary.org/obo/vbo#fully_recognized	http://fifeweb.org/wp/breeds/breeds_prf_stn.php						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100149	Lambkin	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/				https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	LMK	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100150	LaPerm	NCBITaxon:9685			https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_laper.php		https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	LPL/LPS	https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf	LAP	https://www.rareexoticfelineregistry.com/breed-recognition/	LP	https://www.tica.org/phocadownload/lp.pdf	LPS	https://wcf.de/en/wcf-ems-code/	La Perm	https://cfa.org/breeds/|https://wcf.de/en/wcf-ems-code/							http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100151	LaPerm Longhair	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_prf_stn.php				https://www.worldcatcongress.org/wp/cat_breed_comp_laperl.php	https://wcf.de/en/wcf-ems-code/		LPL	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://wcf.de/en/wcf-ems-code/							La Perm Longhair	https://www.worldcatcongress.org/wp/cat_breed_comp_la_perl.php							http://purl.obolibrary.org/obo/vbo#fully_recognized	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100152	LaPerm Shorthair	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_prf_stn.php			https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_lapers.php			LPS	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.tica.org/phocadownload/lp.pdf							La Perm Shorthair	https://www.worldcatcongress.org/wp/cat_breed_comp_la_pers.php							http://purl.obolibrary.org/obo/vbo#fully_recognized	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.tica.org/breeds/browse-all-breeds						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100153	Lykoi	NCBITaxon:9685	https://cfa.org/breeds/	http://fifeweb.org/wp/breeds/breeds_ems.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/		https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	LYO	http://fifeweb.org/wp/breeds/breeds_ems.php	LYS/LYL	https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf	LY	https://www.tica.org/phocadownload/ly.pdf	LYS	https://wcf.de/en/wcf-ems-code/									http://purl.obolibrary.org/obo/vbo#partially_recognized	https://cfa.org/breeds/|https://www.gccfcats.org/wp-content/uploads/2022/01/Preliminary-Recognition.pdf	http://purl.obolibrary.org/obo/vbo#not_recognized	http://fifeweb.org/wp/breeds/breeds_ems.php|	http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/	https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:1159
VBO:0100154	Maine Coon	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_mco.php	https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	MCO	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://wcf.de/en/wcf-ems-code/	MCN	https://www.rareexoticfelineregistry.com/breed-recognition/	MC	https://www.tica.org/phocadownload/mc.pdf			Maine Coon Cat	https://cfa.org/breeds/							http://purl.obolibrary.org/obo/vbo#fully_recognized	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/|https://cfa.org/breeds/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:778
VBO:0100155	Maine Coon Polydactyl	NCBITaxon:9685					https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/		MCP	https://www.tica.org/phocadownload/mc.pdf	POL	https://wcf.de/en/wcf-ems-code/													http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.tica.org/breeds/browse-all-breeds	http://purl.obolibrary.org/obo/vbo#not_recognized	https://wcf.de/en/wcf-ems-code/			https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100156	Manx	NCBITaxon:9685	https://cfa.org/breeds/	http://fifeweb.org/wp/breeds/breeds_prf_stn.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/	https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_mnx.php	https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	MAN	http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://wcf.de/en/wcf-ems-code/	MNX	https://www.rareexoticfelineregistry.com/breed-recognition/	MX	https://www.tica.org/phocadownload/mx.pdf											http://purl.obolibrary.org/obo/vbo#fully_recognized	https://cfa.org/breeds/|http://fifeweb.org/wp/breeds/breeds_prf_stn.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:181
VBO:0100157	Manx Longhair	NCBITaxon:9685						https://www.worldcatcongress.org/wp/cat_breed_comp_mnxl.php																										https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100158	Manx Shorthair	NCBITaxon:9685						https://www.worldcatcongress.org/wp/cat_breed_comp_mnxs.php																										https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100159	Me-kong Bobtail	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_ems.php							MBT	http://fifeweb.org/wp/breeds/breeds_ems.php															http://purl.obolibrary.org/obo/vbo#not_recognized	http://fifeweb.org/wp/breeds/breeds_ems.php						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100160	Meerkat	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					MKT	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100161	Mekong Bobtail	NCBITaxon:9685							https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	MBT	https://wcf.de/en/wcf-ems-code/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100162	Minskin	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/		https://www.worldcatcongress.org/wp/cat_breed_comp_min.php		https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	MSK	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100163	Minuet	NCBITaxon:9685					https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	MNT	https://www.tica.org/phocadownload/mnt.pdf	MIS	https://wcf.de/en/wcf-ems-code/													http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100164	Minuet Longhair	NCBITaxon:9685					https://www.tica.org/breeds/browse-all-breeds		https://wcf.de/en/wcf-ems-code/		MNL	https://www.tica.org/phocadownload/mnt.pdf	MIL	https://wcf.de/en/wcf-ems-code/													http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100165	Mohave Bob	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					MHB	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100166	Mojave Spotted	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					MJS	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100167	Mokave Jag Cat	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					MJC	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100168	Mountain Bob	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					MTN	https://www.rareexoticfelineregistry.com/breed-recognition/															http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100169	Munchkin	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/	https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_mus.php	https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	MUN	https://www.rareexoticfelineregistry.com/breed-recognition/	MK	https://www.tica.org/phocadownload/mk.pdf	MNS	https://wcf.de/en/wcf-ems-code/											http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/|https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	OMIA:1160
VBO:0100170	Munchkin Longhair	NCBITaxon:9685					https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_mul.php	https://wcf.de/en/wcf-ems-code/		MKL	https://www.tica.org/phocadownload/mk.pdf	MNL	https://wcf.de/en/wcf-ems-code/													http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/					https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100171	Napoleon	NCBITaxon:9685				https://www.rareexoticfelineregistry.com/breed-recognition/					NAP	https://www.rareexoticfelineregistry.com/breed-recognition/							Minuet	http://www.rareexoticfelineregistry.com/napoleon/							http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.rareexoticfelineregistry.com/breed-recognition/						https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
VBO:0100172	Nebelung	NCBITaxon:9685		http://fifeweb.org/wp/breeds/breeds_ems.php	https://www.gccfcats.org/getting-a-cat/choosing/cat-breeds/		https://www.tica.org/breeds/browse-all-breeds	https://www.worldcatcongress.org/wp/cat_breed_comp_neb.php	https://wcf.de/en/wcf-ems-code/	https://en.wikipedia.org/wiki/List_of_cat_breeds#Breeds	NEB	http://fifeweb.org/wp/breeds/breeds_ems.php|https://www.gccfcats.org/wp-content/uploads/2022/04/SOP.final_.February2022.pdf|https://wcf.de/en/wcf-ems-code/	NB	https://www.tica.org/phocadownload/nb.pdf					Russian Blue Longhair	https://wcf.de/en/wcf-ems-code/	Longhaired Russian Blue	https://en.wikipedia.org/wiki/Nebelung					http://purl.obolibrary.org/obo/vbo#not_recognized	http://fifeweb.org/wp/breeds/breeds_ems.php	http://purl.obolibrary.org/obo/vbo#partially_recognized	https://www.gccfcats.org/wp-content/uploads/2022/01/Preliminary-Recognition.pdf	http://purl.obolibrary.org/obo/vbo#fully_recognized	https://www.tica.org/breeds/browse-all-breeds|https://wcf.de/en/wcf-ems-code/	https://orcid.org/0000-0002-1628-7726	https://orcid.org/0000-0002-5002-8648|https://orcid.org/0000-0002-4142-7153|https://orcid.org/0000-0002-5520-6597|https://orcid.org/0000-0002-9178-3965	
