VBO id	Breed name	Country	updated name	breed label (breed name +country + parent)	Transboundary name =parents	Species =parents	parent labels	parent ID	source for parents	Other name(s) =synonym	exists_in_country, ISO3 Country code	wikidata link for the country exists_in_country	domestication status	description of origin
VBO:0014170	Awassi	Jordan	Awassi, Jordan; Sheep	Awassi-Jordan [Awassi (Sheep)]	Awassi	Sheep	Awassi (Sheep)	VBO:0001308	https://www.fao.org/dad-is	Nuami and Baladi|Ausi	ISR	wikidata:Q810	domestic	This is the most numerous and widespread type of sheep in South-west Asia. Furthermore, it is the dominant sheep breed in Iraq, the most important breed in Syria and the only indigenous breed sheep in Israel, Jordan and Lebanon. In addition it is bred in northern Saudi-Arabia under desert conditions.
VBO:0014171	Awassi	Lebanon	Awassi, Lebanon; Sheep	Awassi-Lebanon [Awassi (Sheep)]	Awassi	Sheep	Awassi (Sheep)	VBO:0001308	https://www.fao.org/dad-is	Deiri|Syrian|Baladi	JOR	wikidata:Q822	domestic	This is the most numerous and widespread type of sheep in South-west Asia. Furthermore, it is the dominant sheep breed in Iraq, the most important breed in Syria and the only indigenous breed sheep in Israel, Jordan and Lebanon. In addition it is bred in northern Saudi-Arabia under desert conditions.
VBO:0014172	AWASSI	Libya	AWASSI, Libya; Sheep	AWASSI-Libya [Awassi (Sheep)]	Awassi	Sheep	Awassi (Sheep)	VBO:0001308	https://www.fao.org/dad-is		LBN	wikidata:Q1016	domestic	
VBO:0014173	Awassi	North Macedonia	Awassi, North Macedonia; Sheep	Awassi-North Macedonia [Awassi (Sheep)]	Awassi	Sheep	Awassi (Sheep)	VBO:0001308	https://www.fao.org/dad-is		LBY	wikidata:Q221		imported
VBO:0014174	Awassi	Myanmar	Awassi, Myanmar; Sheep	Awassi-Myanmar [Awassi (Sheep)]	Awassi	Sheep	Awassi (Sheep)	VBO:0001308	https://www.fao.org/dad-is		MKD	wikidata:Q836	domestic	imported from Israel; exotic
VBO:0014175	Awassi	Pakistan	Awassi, Pakistan; Sheep	Awassi-Pakistan [Awassi (Sheep)]	Awassi	Sheep	Awassi (Sheep)	VBO:0001308	https://www.fao.org/dad-is		MMR	wikidata:Q843	domestic	imported; exotic
VBO:0014176	Awassi	Romania	Awassi, Romania; Sheep	Awassi-Romania [Awassi (Sheep)]	Awassi	Sheep	Awassi (Sheep)	VBO:0001308	https://www.fao.org/dad-is		PAK	wikidata:Q218	domestic	recently introduced; exotic
VBO:0014177	Awassi	Syrian Arab Republic	Awassi, Syrian Arab Republic; Sheep	Awassi-Syrian Arab Republic [Awassi (Sheep)]	Awassi	Sheep	Awassi (Sheep)	VBO:0001308	https://www.fao.org/dad-is	Al-Awassi|Baladi	ROU	wikidata:Q858	domestic	This is the most numerous and widespread type of sheep in South-west Asia. Furthermore, it is the dominant sheep breed in Iraq, the most important breed in Syria and the only indigenous breed sheep in Israel, Jordan and Lebanon. In addition it is bred in northern Saudi-Arabia under desert conditions.
VBO:0014178	Ivesi	Turkey	Ivesi, Turkey; Sheep	Ivesi-Turkey [Awassi (Sheep)]	Awassi	Sheep	Awassi (Sheep)	VBO:0001308	https://www.fao.org/dad-is	Ivesi	SYR	wikidata:Q43	domestic	In physical and functional properties, the Awassi seems to be very close to fat-tailed sheep of Asia, Africa and Europe.
VBO:0014179	Badger Face Welsh Mountain	Netherlands	Badger Face Welsh Mountain, Netherlands; Sheep	Badger Face Welsh Mountain-Netherlands [Badger Face Welsh Mountain (Sheep)]	Badger Face Welsh Mountain	Sheep	Badger Face Welsh Mountain (Sheep)	VBO:0001309	https://www.fao.org/dad-is		TUR	wikidata:Q55	domestic	
VBO:0014180	Badger Faced Welsh Mountain	United Kingdom of Great Britain and Northern Ireland	Badger Faced Welsh Mountain, United Kingdom of Great Britain and Northern Ireland; Sheep	Badger Faced Welsh Mountain-United Kingdom of Great Britain and Northern Ireland [Badger Faced Welsh Mountain (Sheep)]	Badger Faced Welsh Mountain	Sheep	Badger Faced Welsh Mountain (Sheep)	VBO:0001310	https://www.fao.org/dad-is	Torddu Badger Faced Welsh|Torwen Badger Faced Welsh|Defaid Idloes|Welsh Badger-Faced	NLD	wikidata:Q145		local indigenous breed of Wales
VBO:0014181	Balami	Niger	Balami, Niger; Sheep	Balami-Niger [Balami (Sheep)]	Balami	Sheep	Balami (Sheep)	VBO:0001311	https://www.fao.org/dad-is		GBR	wikidata:Q1032	domestic	
VBO:0014182	Balbas	Armenia	Balbas, Armenia; Sheep	Balbas-Armenia [Balbas (Sheep)]	Balbas	Sheep	Balbas (Sheep)	VBO:0001312	https://www.fao.org/dad-is	Balbasskaya	NER	wikidata:Q399	domestic	indigenous breed. It is one of the oldest local breeds in Armenia and Azerbaijan.
VBO:0014183	Balbas	Azerbaijan	Balbas, Azerbaijan; Sheep	Balbas-Azerbaijan [Balbas (Sheep)]	Balbas	Sheep	Balbas (Sheep)	VBO:0001312	https://www.fao.org/dad-is	Balbasian breed|Balbas	ARM	wikidata:Q227	domestic	
VBO:0014184	Baluchi	Afghanistan	Baluchi, Afghanistan; Sheep	Baluchi-Afghanistan [Baluchi (Sheep)]	Baluchi	Sheep	Baluchi (Sheep)	VBO:0001313	https://www.fao.org/dad-is	Araghi|Farahani|Kermani|Khorasani|Mengali|Naeini|Neini|Shinwari|Taraki|Yazda|Baluchi Dumba	AZE	wikidata:Q889	domestic	
VBO:0014185	Baluchi	Iran (Islamic Republic of)	Baluchi, Iran (Islamic Republic of); Sheep	Baluchi-Iran (Islamic Republic of) [Baluchi (Sheep)]	Baluchi	Sheep	Baluchi (Sheep)	VBO:0001313	https://www.fao.org/dad-is	Araghi|Balouchi|Farahani|Kermani|Khorasani|Mengali|Naeini|Neini|Shinwari|Taraki|Yazda|Baluchi Dumba	AFG	wikidata:Q794	domestic	
VBO:0014186	Baluchi	Pakistan	Baluchi, Pakistan; Sheep	Baluchi-Pakistan [Baluchi (Sheep)]	Baluchi	Sheep	Baluchi (Sheep)	VBO:0001313	https://www.fao.org/dad-is	Araghi|Farahani|Kermani|Khorasani|Mengali|Naeini|Neini|Shinwari|Taraki|Yazda|Baluchi Dumba	IRN	wikidata:Q843	domestic	
VBO:0014187	Geschecktes Bergschaf	Germany	Geschecktes Bergschaf, Germany; Sheep	Geschecktes Bergschaf-Germany [Baraka (Sheep)]	Baraka	Sheep	Baraka (Sheep)	VBO:0001314	https://www.fao.org/dad-is		PAK	wikidata:Q183	domestic	
VBO:0014188	Barka	Eritrea	Barka, Eritrea; Sheep	Barka-Eritrea [Baraka (Sheep)]	Baraka	Sheep	Baraka (Sheep)	VBO:0001314	https://www.fao.org/dad-is	Baraka|Barka|Begghie Korboraca|Sciucria|Shukria|Barca	DEU	wikidata:Q986		composite of Sudan Desert and fat-tailed sheep
VBO:0014189	Barbado	Suriname	Barbado, Suriname; Sheep	Barbado-Suriname [Barbado (Sheep)]	Barbado	Sheep	Barbado (Sheep)	VBO:0001315	https://www.fao.org/dad-is		ERI	wikidata:Q730	domestic	imported in small numbers; exotic
VBO:0014190	Barbados Black Belly	Antigua and Barbuda	Barbados Black Belly, Antigua and Barbuda; Sheep	Barbados Black Belly-Antigua and Barbuda [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		SUR	wikidata:Q781	domestic	imported; exotic
VBO:0014191	Barbados Black Belly	Bahamas	Barbados Black Belly, Bahamas; Sheep	Barbados Black Belly-Bahamas [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		ATG	wikidata:Q778	domestic	introduced from Africa over 300 years ago
VBO:0014192	Black Belly	Brazil	Black Belly, Brazil; Sheep	Black Belly-Brazil [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is	Barriga Negra	BHS	wikidata:Q155	domestic	origin of the animals brought from Holland by the colonizers, probably descended from sheep from North America and the Caribbean, with the Red Maasai breed from Kenya.
VBO:0014193	Barbados Black Belly	Barbados	Barbados Black Belly, Barbados; Sheep	Barbados Black Belly-Barbados [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		BRA	wikidata:Q244	domestic	introduced from Africa over 300 years ago. The Barbados Blackbelly Sheep (BBB) is a tropical hair sheep. Evidence points to Dutch traders bringing wool breeds of sheep into Barbados that were crossed with African hair sheep brought to the island along with the slaves, resulting in what is now known as the Barbados Blackbelly Sheep.
VBO:0014194	Barbados Black Belly	Canada	Barbados Black Belly, Canada; Sheep	Barbados Black Belly-Canada [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		BRB	wikidata:Q16	domestic	introduced from Africa over 300 years ago
VBO:0014195	Barbados Blackbelly	Germany	Barbados Blackbelly, Germany; Sheep	Barbados Blackbelly-Germany [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		CAN	wikidata:Q183	domestic	
VBO:0014196	Barbados Black Belly	Dominica	Barbados Black Belly, Dominica; Sheep	Barbados Black Belly-Dominica [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		DEU	wikidata:Q784		
VBO:0014197	Barbados Black Belly	Fiji	Barbados Black Belly, Fiji; Sheep	Barbados Black Belly-Fiji [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		DMA	wikidata:Q712	domestic	
VBO:0014198	Barbados Black Belly	United Kingdom of Great Britain and Northern Ireland	Barbados Black Belly, United Kingdom of Great Britain and Northern Ireland; Sheep	Barbados Black Belly-United Kingdom of Great Britain and Northern Ireland [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		FJI	wikidata:Q145	domestic	imported; exotic
VBO:0014199	Barbados Black belly	Grenada	Barbados Black belly, Grenada; Sheep	Barbados Black belly-Grenada [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		GBR	wikidata:Q769		
VBO:0014200	Black Belly	Guatemala	Black Belly, Guatemala; Sheep	Black Belly-Guatemala [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		GRD	wikidata:Q774	domestic	locally adapted breed
VBO:0014201	Barbados Black Belly	Guyana	Barbados Black Belly, Guyana; Sheep	Barbados Black Belly-Guyana [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		GTM	wikidata:Q734	domestic	introduced from Africa over 300 years ago
VBO:0014202	Barbados Black Belly	Jamaica	Barbados Black Belly, Jamaica; Sheep	Barbados Black Belly-Jamaica [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		GUY	wikidata:Q766	domestic	introduced from Africa over 300 years ago
VBO:0014203	Barbados Black Belly	Saint Kitts and Nevis	Barbados Black Belly, Saint Kitts and Nevis; Sheep	Barbados Black Belly-Saint Kitts and Nevis [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		JAM	wikidata:Q763	domestic	
VBO:0014204	Barbados Black Belly	Saint Lucia	Barbados Black Belly, Saint Lucia; Sheep	Barbados Black Belly-Saint Lucia [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		KNA	wikidata:Q760	domestic	
VBO:0014205	Black Belly	Mexico	Black Belly, Mexico; Sheep	Black Belly-Mexico [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is	En México se le conoce como panza negra de Barbados	LCA	wikidata:Q96	domestic	
VBO:0014206	Black Belly	Nicaragua	Black Belly, Nicaragua; Sheep	Black Belly-Nicaragua [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		MEX	wikidata:Q811	domestic	
VBO:0014207	Barbados Black Belly	Netherlands	Barbados Black Belly, Netherlands; Sheep	Barbados Black Belly-Netherlands [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		NIC	wikidata:Q55	domestic	imported from Caribbean
VBO:0014208	Black Belly	Panama	Black Belly, Panama; Sheep	Black Belly-Panama [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		NLD	wikidata:Q804	domestic	
VBO:0014209	Black Belly	Peru	Black Belly, Peru; Sheep	Black Belly-Peru [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		PAN	wikidata:Q419		recently imported
VBO:0014210	Barbados Black Belly	Philippines	Barbados Black Belly, Philippines; Sheep	Barbados Black Belly-Philippines [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		PER	wikidata:Q928	domestic	recently imported primarily from USA and Australia
VBO:0014211	Black Belly	El Salvador	Black Belly, El Salvador; Sheep	Black Belly-El Salvador [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		PHL	wikidata:Q792	domestic	
VBO:0014212	Barbados Black Belly	Suriname	Barbados Black Belly, Suriname; Sheep	Barbados Black Belly-Suriname [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		SLV	wikidata:Q730	domestic	imported from region; exotic; Stud rams are imported from the region every now and then by large sheep farmers.
VBO:0014213	Barbados Black Belly	Trinidad and Tobago	Barbados Black Belly, Trinidad and Tobago; Sheep	Barbados Black Belly-Trinidad and Tobago [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		SUR	wikidata:Q754	domestic	imported from African or breed originated and evolved in Barbados from crosses of African hair sheep and European wooled breeds of unknown origin
VBO:0014214	Barbados Barriga Negra	Venezuela (Bolivarian Republic of)	Barbados Barriga Negra, Venezuela (Bolivarian Republic of); Sheep	Barbados Barriga Negra-Venezuela (Bolivarian Republic of) [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is		TTO	wikidata:Q717	domestic	locally adapted, related to the hair sheep of African origin brought initially by Colon from the island of Gomera
VBO:0014215	Barbados Blackbelly	Malaysia	Barbados Blackbelly, Malaysia; Sheep	Barbados Blackbelly-Malaysia [Barbados Black Belly (Sheep)]	Barbados Black Belly	Sheep	Barbados Black Belly (Sheep)	VBO:0001316	https://www.fao.org/dad-is	Bebiri Barbados	VEN	wikidata:Q833	domestic	Originating from Barbados (in the Caribbean), composite of West African hair sheep and an unknown but prolific European wool sheep.
VBO:0014216	Bardhoka	Albania	Bardhoka, Albania; Sheep	Bardhoka-Albania [Bardoka (Sheep)]	Bardoka	Sheep	Bardoka (Sheep)	VBO:0001318	https://www.fao.org/dad-is	Bardhok	MYS	wikidata:Q222	domestic	Native/Indigenous breed
VBO:0014217	Bardoka	Montenegro	Bardoka, Montenegro; Sheep	Bardoka-Montenegro [Bardoka (Sheep)]	Bardoka	Sheep	Bardoka (Sheep)	VBO:0001318	https://www.fao.org/dad-is	Bijela metohijska ovca	ALB	wikidata:Q236	domestic	
VBO:0014218	Barégeoise	France	Barégeoise, France; Sheep	Barégeoise-France [Baregeois (Sheep)]	Baregeois	Sheep	Baregeois (Sheep)	VBO:0001319	https://www.fao.org/dad-is	Baregeois	MNE	wikidata:Q142	domestic	composite of a local breed and Merino
VBO:0014219	Barki	Egypt	Barki, Egypt; Sheep	Barki-Egypt [Barki (Sheep)]	Barki	Sheep	Barki (Sheep)	VBO:0001320	https://www.fao.org/dad-is	Barqi|Bedouin|Dernawi|Libyan|Mariouti|Maryuti|Arab	FRA	wikidata:Q79	domestic	Barbary type
VBO:0014220	Baruwal	India	Baruwal, India; Sheep	Baruwal-India [Baruwal (Sheep)]	Baruwal	Sheep	Baruwal (Sheep)	VBO:0001321	https://www.fao.org/dad-is	Bonpala	EGY	wikidata:Q668	domestic	
VBO:0014221	Baruwal	Nepal	Baruwal, Nepal; Sheep	Baruwal-Nepal [Baruwal (Sheep)]	Baruwal	Sheep	Baruwal (Sheep)	VBO:0001321	https://www.fao.org/dad-is	Baduwal|Bonpala|Baduval	IND	wikidata:Q837	domestic	
VBO:0014222	Belclare	Ireland	Belclare, Ireland; Sheep	Belclare-Ireland [Belclare (Sheep)]	Belclare	Sheep	Belclare (Sheep)	VBO:0001322	https://www.fao.org/dad-is		NPL	wikidata:Q22890	domestic	Indigenous-developed during 1970's. composite of Galway, Cheviot, Texel and various crosses from Ireland
VBO:0014223	Mouton Laitier Belge	Belgium	Mouton Laitier Belge, Belgium; Sheep	Mouton Laitier Belge-Belgium [Belgian Milk (Sheep)]	Belgian Milk	Sheep	Belgian Milk (Sheep)	VBO:0001323	https://www.fao.org/dad-is	Belgian Milk|Belgisch Melkschaap	IRL	wikidata:Q31	domestic	local breed
VBO:0014224	Belle Ile	France	Belle Ile, France; Sheep	Belle Ile-France [Belle Ile (Sheep)]	Belle Ile	Sheep	Belle Ile (Sheep)	VBO:0001324	https://www.fao.org/dad-is	Race de Deux	BEL	wikidata:Q142	domestic	native breed
VBO:0014225	belokranjska pramenka	Slovenia	belokranjska pramenka, Slovenia; Sheep	belokranjska pramenka-Slovenia [belokranjska pramenka (Sheep)]	belokranjska pramenka	Sheep	belokranjska pramenka (Sheep)	VBO:0001325	https://www.fao.org/dad-is	Belokranjka|Bela Krajina Pramenka|Belokranjska pramenka	FRA	wikidata:Q215		Slovenian autohtonous breed; the Belokranjska pramenka is sheep breed which was once bred on both banks of the river Kolpa, mainly in the rolling hills of the Karst regions of Bela Krajina. The means for farming are poor here and for this reason the sheep are quite small.
VBO:0014226	Beltex	United Kingdom of Great Britain and Northern Ireland	Beltex, United Kingdom of Great Britain and Northern Ireland; Sheep	Beltex-United Kingdom of Great Britain and Northern Ireland [Beltex (Sheep)]	Beltex	Sheep	Beltex (Sheep)	VBO:0001326	https://www.fao.org/dad-is		SVN	wikidata:Q145	domestic	imported; exotic
VBO:0014227	Beltex	Ireland	Beltex, Ireland; Sheep	Beltex-Ireland [Beltex (Sheep)]	Beltex	Sheep	Beltex (Sheep)	VBO:0001326	https://www.fao.org/dad-is		GBR	wikidata:Q22890	domestic	imported from Belgium
VBO:0014228	Hamra	Algeria	Hamra, Algeria; Sheep	Hamra-Algeria [Beni Guil (Sheep)]	Beni Guil	Sheep	Beni Guil (Sheep)	VBO:0001327	https://www.fao.org/dad-is	Petit Oranais|Deghma	IRL	wikidata:Q262	domestic	originated in the East of Morocco.
VBO:0014229	Beni Guil	Morocco	Beni Guil, Morocco; Sheep	Beni Guil-Morocco [Beni Guil (Sheep)]	Beni Guil	Sheep	Beni Guil (Sheep)	VBO:0001327	https://www.fao.org/dad-is	Beniguil|Race des Plateaux de l' Est|Petit Oranais	DZA	wikidata:Q1028	domestic	originated in the High Atlas in Morocco
VBO:0014230	Bentheimer Landschaf	Germany	Bentheimer Landschaf, Germany; Sheep	Bentheimer Landschaf-Germany [Bentheim (Sheep)]	Bentheim	Sheep	Bentheim (Sheep)	VBO:0001328	https://www.fao.org/dad-is		MAR	wikidata:Q183	domestic	composite of local heather / marsh sheep and Drenthe Heath (The Netherlands)
VBO:0014231	Bentheimer landschaap	Netherlands	Bentheimer landschaap, Netherlands; Sheep	Bentheimer landschaap-Netherlands [Bentheimer Landschaf (Sheep)]	Bentheimer Landschaf	Sheep	Bentheimer Landschaf (Sheep)	VBO:0001329	https://www.fao.org/dad-is		DEU	wikidata:Q55	domestic	
VBO:0014232	Berbère	Algeria	Berbère, Algeria; Sheep	Berbère-Algeria [Berber (Sheep)]	Berber	Sheep	Berber (Sheep)	VBO:0001330	https://www.fao.org/dad-is	Berber|Kabyle|Chleuh	NLD	wikidata:Q262	domestic	originated in the Atlas Tellien of northern Algeria. Constitutes the oldest ovine population of North Africa, probably resulting from interbreedings with the wild moufflon.
VBO:0014233	Bergamasca	Brazil	Bergamasca, Brazil; Sheep	Bergamasca-Brazil [Bergamasca (Sheep)]	Bergamasca	Sheep	Bergamasca (Sheep)	VBO:0001331	https://www.fao.org/dad-is	Bergamácia	DZA	wikidata:Q155	domestic	imported, orgin Italy.
VBO:0014234	Bergamasca	Italy	Bergamasca, Italy; Sheep	Bergamasca-Italy [Bergamasca (Sheep)]	Bergamasca	Sheep	Bergamasca (Sheep)	VBO:0001331	https://www.fao.org/dad-is		BRA	wikidata:Q38	domestic	composite of Ovis aries sudanica
VBO:0014235	Bergamo	Serbia	Bergamo, Serbia; Sheep	Bergamo-Serbia [Bergamasca (Sheep)]	Bergamasca	Sheep	Bergamasca (Sheep)	VBO:0001331	https://www.fao.org/dad-is	Bergamaska	ITA	wikidata:Q403	domestic	originated from Italy.
VBO:0014236	Bergamasca	Venezuela (Bolivarian Republic of)	Bergamasca, Venezuela (Bolivarian Republic of); Sheep	Bergamasca-Venezuela (Bolivarian Republic of) [Bergamasca (Sheep)]	Bergamasca	Sheep	Bergamasca (Sheep)	VBO:0001331	https://www.fao.org/dad-is		SRB	wikidata:Q717	domestic	recently imported
VBO:0014237	Berrichon du Cher	Austria	Berrichon du Cher, Austria; Sheep	Berrichon du Cher-Austria [Berrichon Du Cher (Sheep)]	Berrichon Du Cher	Sheep	Berrichon Du Cher (Sheep)	VBO:0001332	https://www.fao.org/dad-is		VEN	wikidata:Q40	domestic	
VBO:0014238	Berrichon du Cher	Canada	Berrichon du Cher, Canada; Sheep	Berrichon du Cher-Canada [Berrichon Du Cher (Sheep)]	Berrichon Du Cher	Sheep	Berrichon Du Cher (Sheep)	VBO:0001332	https://www.fao.org/dad-is		AUT	wikidata:Q16	domestic	
VBO:0014239	Berrichone du Cher	Czechia	Berrichone du Cher, Czechia; Sheep	Berrichone du Cher-Czechia [Berrichon Du Cher (Sheep)]	Berrichon Du Cher	Sheep	Berrichon Du Cher (Sheep)	VBO:0001332	https://www.fao.org/dad-is		CAN	wikidata:Q213		imported from France; exotic
VBO:0014240	Berichon du Cher	Germany	Berichon du Cher, Germany; Sheep	Berichon du Cher-Germany [Berrichon Du Cher (Sheep)]	Berrichon Du Cher	Sheep	Berrichon Du Cher (Sheep)	VBO:0001332	https://www.fao.org/dad-is		CZE	wikidata:Q183	domestic	imported
VBO:0014241	Berrichon du Cher	Spain	Berrichon du Cher, Spain; Sheep	Berrichon du Cher-Spain [Berrichon Du Cher (Sheep)]	Berrichon Du Cher	Sheep	Berrichon Du Cher (Sheep)	VBO:0001332	https://www.fao.org/dad-is		DEU	wikidata:Q29	domestic	
VBO:0014242	Berrichon du Cher	United Kingdom of Great Britain and Northern Ireland	Berrichon du Cher, United Kingdom of Great Britain and Northern Ireland; Sheep	Berrichon du Cher-United Kingdom of Great Britain and Northern Ireland [Berrichon Du Cher (Sheep)]	Berrichon Du Cher	Sheep	Berrichon Du Cher (Sheep)	VBO:0001332	https://www.fao.org/dad-is		ESP	wikidata:Q145		imported; exotic
VBO:0014243	Berrichon du Cher	Ireland	Berrichon du Cher, Ireland; Sheep	Berrichon du Cher-Ireland [Berrichon Du Cher (Sheep)]	Berrichon Du Cher	Sheep	Berrichon Du Cher (Sheep)	VBO:0001332	https://www.fao.org/dad-is		GBR	wikidata:Q22890	domestic	continously imported from France
VBO:0014244	Berrichonne du Cher	Italy	Berrichonne du Cher, Italy; Sheep	Berrichonne du Cher-Italy [Berrichon Du Cher (Sheep)]	Berrichon Du Cher	Sheep	Berrichon Du Cher (Sheep)	VBO:0001332	https://www.fao.org/dad-is	Berrchonne	IRL	wikidata:Q38	domestic	Imported since 1950
VBO:0014245	Berishon Dusher	Lithuania	Berishon Dusher, Lithuania; Sheep	Berishon Dusher-Lithuania [Berrichon Du Cher (Sheep)]	Berrichon Du Cher	Sheep	Berrichon Du Cher (Sheep)	VBO:0001332	https://www.fao.org/dad-is		ITA	wikidata:Q37	domestic	recently imported; exotic
VBO:0014246	Berrichon Du Cher	Poland	Berrichon Du Cher, Poland; Sheep	Berrichon Du Cher-Poland [Berrichon Du Cher (Sheep)]	Berrichon Du Cher	Sheep	Berrichon Du Cher (Sheep)	VBO:0001332	https://www.fao.org/dad-is		LTU	wikidata:Q36	domestic	continually imported in small numbers since 1930s and bigger numbers since 1979; exotic
VBO:0014247	Berrichon du Cher	Slovakia	Berrichon du Cher, Slovakia; Sheep	Berrichon du Cher-Slovakia [Berrichon Du Cher (Sheep)]	Berrichon Du Cher	Sheep	Berrichon Du Cher (Sheep)	VBO:0001332	https://www.fao.org/dad-is	Berichonne du Cher	POL	wikidata:Q214	domestic	imported, locally adapted
VBO:0014248	Bizet	France	Bizet, France; Sheep	Bizet-France [Bizet (Sheep)]	Bizet	Sheep	Bizet (Sheep)	VBO:0001333	https://www.fao.org/dad-is		SVK	wikidata:Q142	domestic	indigenous breed
VBO:0014249	Black Maure	Burkina Faso	Black Maure, Burkina Faso; Sheep	Black Maure-Burkina Faso [Black Maure (Sheep)]	Black Maure	Sheep	Black Maure (Sheep)	VBO:0001334	https://www.fao.org/dad-is	Mauritiana|Moor|Moorish|Mouton Maure a Poil Long|Nar|Arab	FRA	wikidata:Q965	domestic	variety of Maure
VBO:0014250	Black Maure	Mali	Black Maure, Mali; Sheep	Black Maure-Mali [Black Maure (Sheep)]	Black Maure	Sheep	Black Maure (Sheep)	VBO:0001334	https://www.fao.org/dad-is	Mauritiana|Moor|Moorish|Mouton Maure a Poil Long|Arab	BFA	wikidata:Q912	domestic	variety of Maure
VBO:0014251	Arab	Mauritania	Arab, Mauritania; Sheep	Arab-Mauritania [Black Maure (Sheep)]	Black Maure	Sheep	Black Maure (Sheep)	VBO:0001334	https://www.fao.org/dad-is	Maure|Moor|Moorish|Mouton Maure a Poil Long|Mouton maure à poils ras|NarBlack|Mauritiana	MLI	wikidata:Q1025	domestic	variety of Maure
VBO:0014252	Arabe	Niger	Arabe, Niger; Sheep	Arabe-Niger [Black Maure (Sheep)]	Black Maure	Sheep	Black Maure (Sheep)	VBO:0001334	https://www.fao.org/dad-is		MRT	wikidata:Q1032	domestic	
VBO:0014253	Black Maure	Nigeria	Black Maure, Nigeria; Sheep	Black Maure-Nigeria [Black Maure (Sheep)]	Black Maure	Sheep	Black Maure (Sheep)	VBO:0001334	https://www.fao.org/dad-is	Mauritiana|Moor|Moorish|Mouton Maure a Poil Long|Arab	NER	wikidata:Q1033	domestic	variety of Maure
VBO:0014254	Arabe	Chad	Arabe, Chad; Sheep	Arabe-Chad [Black Maure (Sheep)]	Black Maure	Sheep	Black Maure (Sheep)	VBO:0001334	https://www.fao.org/dad-is	Black Maure|Mauritiana|Moor|Moorish|Mouton Maure a Poil Long|Arab	NGA	wikidata:Q657	domestic	variety of Maure
