vbo_id	term_label	LBO ID	source_for_xref1	LBO name	LBO ID	LBO synonyms	LBO ID	description_of_origin	source_for_description_of_origin
VBO:0016999	Santa Cruz (Cattle)	LBO:0000233	https://orcid.org/0000-0002-9178-3965	Santa Cruz	LBO:0000233				
VBO:0017000	Sarabi (Cattle)	LBO:0000236	https://orcid.org/0000-0002-9178-3965	Sarabi	LBO:0000236				
VBO:0017001	Sharabi (Cattle)	LBO:0000238	https://orcid.org/0000-0002-9178-3965	Sharabi	LBO:0000238				
VBO:0017002	Swedish Friesian (Cattle)	LBO:0000248	https://orcid.org/0000-0002-9178-3965	Swedish Friesian	LBO:0000248				
VBO:0017003	Swedish Red Polled (Cattle)	LBO:0000250	https://orcid.org/0000-0002-9178-3965	Swedish Red Polled	LBO:0000250				
VBO:0017004	Telemark (Cattle)	LBO:0000252	https://orcid.org/0000-0002-9178-3965	Telemark	LBO:0000252				
VBO:0017005	Ukrainian Beef (Cattle)	LBO:0000259	https://orcid.org/0000-0002-9178-3965	Ukrainian Beef	LBO:0000259				
VBO:0017006	Ukrainian Grey (Cattle)	LBO:0000260	https://orcid.org/0000-0002-9178-3965	Ukrainian Grey	LBO:0000260				
VBO:0017007	Ukrainian Whitehead (Cattle)	LBO:0000261	https://orcid.org/0000-0002-9178-3965	Ukrainian Whitehead	LBO:0000261				
VBO:0017008	Umblachery (Cattle)	LBO:0000262	https://orcid.org/0000-0002-9178-3965	Umblachery	LBO:0000262				
VBO:0017009	Ural Black Pied (Cattle)	LBO:0000263	https://orcid.org/0000-0002-9178-3965	Ural Black Pied	LBO:0000263				
VBO:0017010	Valdostana Red Pied (Cattle)	LBO:0000934	https://orcid.org/0000-0002-9178-3965	Valdostana Red Pied	LBO:0000934	Valdostana Pezzata Rossa	LBO:0000934		
VBO:0017011	Vestland Fjord (Cattle)	LBO:0000264	https://orcid.org/0000-0002-9178-3965	Vestland Fjord	LBO:0000264				
VBO:0017012	Vestland Red Polled (Cattle)	LBO:0000265	https://orcid.org/0000-0002-9178-3965	Vestland Red Polled	LBO:0000265				
VBO:0017013	Vorderwald (Cattle)	LBO:0001063	https://orcid.org/0000-0002-9178-3965	Vorderwald	LBO:0001063				
VBO:0017014	South Devon (Sheep)	LBO:0000622	https://orcid.org/0000-0002-9178-3965	South Devon	LBO:0000622				
VBO:0017015	White Caceres (Cattle)	LBO:0000051	https://orcid.org/0000-0002-9178-3965	White Caceres	LBO:0000051	Blanca Cacerena	LBO:0000051		
VBO:0017016	Xinjiang Brown (Cattle)	LBO:0000270	https://orcid.org/0000-0002-9178-3965	Xinjiang Brown	LBO:0000270	Chinese Xinjiang Brown	LBO:0000270		
VBO:0017017	Yanbian (Cattle)	LBO:0000271	https://orcid.org/0000-0002-9178-3965	Yanbian	LBO:0000271				
VBO:0017018	Ac (Chicken)	LBO:0000272	https://orcid.org/0000-0002-9178-3965	Ac	LBO:0000272				
VBO:0017019	Bandara (Chicken)	LBO:0000280	https://orcid.org/0000-0002-9178-3965	Bandara	LBO:0000280				
VBO:0017020	Beijing You (Chicken)	LBO:0000948	https://orcid.org/0000-0002-9178-3965	Beijing You	LBO:0000948				
VBO:0017021	Buckeye (Chicken)	LBO:0000284	https://orcid.org/0000-0002-9178-3965	Buckeye	LBO:0000284				
VBO:0017022	Cubalaya (Chicken)	LBO:0000292	https://orcid.org/0000-0002-9178-3965	Cubalaya	LBO:0000292				
VBO:0017023	Delaware (Chicken)	LBO:0000293	https://orcid.org/0000-0002-9178-3965	Delaware	LBO:0000293				
VBO:0017024	Dutch Bantam (Chicken)	LBO:0000296	https://orcid.org/0000-0002-9178-3965	Dutch Bantam	LBO:0000296				
VBO:0017025	Empordanesa (Chicken)	LBO:0001070	https://orcid.org/0000-0002-9178-3965	Empordanesa	LBO:0001070	Empordanesa Roja	LBO:0001070		
VBO:0017026	Gimmizah (Chicken)	LBO:0000301	https://orcid.org/0000-0002-9178-3965	Gimmizah	LBO:0000301				
VBO:0017027	Golden Montazah (Chicken)	LBO:0000302	https://orcid.org/0000-0002-9178-3965	Golden Montazah	LBO:0000302				
VBO:0017028	Java (Chicken)	LBO:0000306	https://orcid.org/0000-0002-9178-3965	Java	LBO:0000306				
VBO:0017029	Jining Bairi (Chicken)	LBO:0001112	https://orcid.org/0000-0002-9178-3965	Jining Bairi	LBO:0001112				
VBO:0017030	La Fleche (Chicken)	LBO:0000311	https://orcid.org/0000-0002-9178-3965	La Fleche	LBO:0000311				
VBO:0017031	Leghorn (Chicken)	LBO:0000315	https://orcid.org/0000-0002-9178-3965	Leghorn	LBO:0000315				
VBO:0017032	Lingkun (Chicken)	LBO:0001111	https://orcid.org/0000-0002-9178-3965	Lingkun	LBO:0001111	LingKun	LBO:0001111		
VBO:0017033	Matrouh (Chicken)	LBO:0000317	https://orcid.org/0000-0002-9178-3965	Matrouh	LBO:0000317				
VBO:0017034	Nagoya (Chicken)	LBO:0001088	https://orcid.org/0000-0002-9178-3965	Nagoya	LBO:0001088			Japanese dual-purpose breed; excellent layers of light brown eggs	LBO:0001088
VBO:0017035	Ogye (Chicken)	LBO:0001121	https://orcid.org/0000-0002-9178-3965	Ogye	LBO:0001121			Extremely rare, dual-purpose breed that originated in South Korea.	LBO:0001121
VBO:0017036	Penedesenca (Chicken)	LBO:0001071	https://orcid.org/0000-0002-9178-3965	Penedesenca	LBO:0001071	Penedesenca Negra	LBO:0001071		
VBO:0017037	Polverara (Chicken)	LBO:0001089	https://orcid.org/0000-0002-9178-3965	Polverara	LBO:0001089	S'ciata|Schiatta	LBO:0001089	Ancient Italian dual-purpose crested chicken breed; has two recognized colors, black and white.	LBO:0001089
VBO:0017038	Qingyuan Partridge (Chicken)	LBO:0001114	https://orcid.org/0000-0002-9178-3965	Qingyuan Partridge	LBO:0001114			Chinese indigenous breed from Qingyuan County, Guangdong Province.	LBO:0001114
VBO:0017039	Red Jungle Fowl (Chicken)	LBO:0000701	https://orcid.org/0000-0002-9178-3965	Red Jungle Fowl	LBO:0000701				
VBO:0017040	Silver Montazah (Chicken)	LBO:0000329	https://orcid.org/0000-0002-9178-3965	Silver Montazah	LBO:0000329				
VBO:0017041	Styrian (Chicken)	LBO:0000330	https://orcid.org/0000-0002-9178-3965	Styrian	LBO:0000330				
VBO:0017042	Swiss Hen (Chicken)	LBO:0000334	https://orcid.org/0000-0002-9178-3965	Swiss Hen	LBO:0000334				
VBO:0017043	Arapawa Island (Goat)	LBO:0000961	https://orcid.org/0000-0002-9178-3965	Arapawa Island	LBO:0000961				
VBO:0017044	Assam Hill (Goat)	LBO:0001123	https://orcid.org/0000-0002-9178-3965	Assam Hill	LBO:0001123			Dual-purpose, medium-sized goat breed from India.	LBO:0001123
VBO:0017045	Benadir (Goat)	LBO:0000967	https://orcid.org/0000-0002-9178-3965	Benadir	LBO:0000967				
VBO:0017046	Bhuj (Goat)	LBO:0000968	https://orcid.org/0000-0002-9178-3965	Bhuj	LBO:0000968				
VBO:0017047	Booted Goat (Goat)	LBO:0000970	https://orcid.org/0000-0002-9178-3965	Booted Goat	LBO:0000970				
VBO:0017048	Canindé (Goat)	LBO:0000973	https://orcid.org/0000-0002-9178-3965	Canindé	LBO:0000973				
VBO:0017049	Central Highland (Goat)	LBO:0001118	https://orcid.org/0000-0002-9178-3965	Central Highland	LBO:0001118			Ethiopian goat breed related to Western Highland and Keffa.	LBO:0001118
VBO:0017050	Chapar (Goat)	LBO:0000974	https://orcid.org/0000-0002-9178-3965	Chapar	LBO:0000974				
VBO:0017051	Chèvre des Fossés (Goat)	LBO:0001054	https://orcid.org/0000-0002-9178-3965	Chèvre des Fossés	LBO:0001054				
VBO:0017052	Créole (Goat)	LBO:0001055	https://orcid.org/0000-0002-9178-3965	Créole	LBO:0001055				
VBO:0017053	Daera Din Panah (Goat)	LBO:0000976	https://orcid.org/0000-0002-9178-3965	Daera Din Panah	LBO:0000976				
VBO:0017054	Damani (Goat)	LBO:0000977	https://orcid.org/0000-0002-9178-3965	Damani	LBO:0000977				
VBO:0017055	Danish Landrace (Goat)	LBO:0000978	https://orcid.org/0000-0002-9178-3965	Danish Landrace	LBO:0000978				
VBO:0017056	Don (Goat)	LBO:0000979	https://orcid.org/0000-0002-9178-3965	Don	LBO:0000979				
VBO:0017057	Dutch Landrace (Goat)	LBO:0000980	https://orcid.org/0000-0002-9178-3965	Dutch Landrace	LBO:0000980				
VBO:0017058	Finnish Landrace (Goat)	LBO:0000982	https://orcid.org/0000-0002-9178-3965	Finnish Landrace	LBO:0000982				
VBO:0017059	Haimen (Goat)	LBO:0000986	https://orcid.org/0000-0002-9178-3965	Haimen	LBO:0000986				
VBO:0017060	Hasi (Goat)	LBO:0000987	https://orcid.org/0000-0002-9178-3965	Hasi	LBO:0000987				
VBO:0017061	Hejazi (Goat)	LBO:0000988	https://orcid.org/0000-0002-9178-3965	Hejazi	LBO:0000988				
VBO:0017062	Hexi Cashmere (Goat)	LBO:0000989	https://orcid.org/0000-0002-9178-3965	Hexi Cashmere	LBO:0000989				
VBO:0017063	Hongtong (Goat)	LBO:0000990	https://orcid.org/0000-0002-9178-3965	Hongtong	LBO:0000990				
VBO:0017064	Huaipi (Goat)	LBO:0000991	https://orcid.org/0000-0002-9178-3965	Huaipi	LBO:0000991				
VBO:0017065	Huaitoutala (Goat)	LBO:0000992	https://orcid.org/0000-0002-9178-3965	Huaitoutala	LBO:0000992				
VBO:0017066	Hungarian Improved (Goat)	LBO:0000993	https://orcid.org/0000-0002-9178-3965	Hungarian Improved	LBO:0000993				
VBO:0017067	Jining Grey (Goat)	LBO:0000995	https://orcid.org/0000-0002-9178-3965	Jining Grey	LBO:0000995				
VBO:0017068	Kaghani (Goat)	LBO:0000996	https://orcid.org/0000-0002-9178-3965	Kaghani	LBO:0000996				
VBO:0017069	Kinder (Goat)	LBO:0000999	https://orcid.org/0000-0002-9178-3965	Kinder	LBO:0000999				
VBO:0017070	Loashan (Goat)	LBO:0001001	https://orcid.org/0000-0002-9178-3965	Loashan	LBO:0001001				
VBO:0017071	Lorraine (Goat)	LBO:0001056	https://orcid.org/0000-0002-9178-3965	Lorraine	LBO:0001056				
VBO:0017072	Moxotó (Goat)	LBO:0001002	https://orcid.org/0000-0002-9178-3965	Moxotó	LBO:0001002				
VBO:0017073	Nachi (Goat)	LBO:0001005	https://orcid.org/0000-0002-9178-3965	Nachi	LBO:0001005				
VBO:0017074	Norwegian (Goat)	LBO:0001007	https://orcid.org/0000-0002-9178-3965	Norwegian	LBO:0001007				
VBO:0017075	Provençale (Goat)	LBO:0001059	https://orcid.org/0000-0002-9178-3965	Provençale	LBO:0001059				
VBO:0017076	Pygmy (Goat)	LBO:0001012	https://orcid.org/0000-0002-9178-3965	Pygmy	LBO:0001012				
VBO:0017077	Raini Cashmere (Goat)	LBO:0001117	https://orcid.org/0000-0002-9178-3965	Raini Cashmere	LBO:0001117	Raeini Cashmere	LBO:0001117	Indigenous goat breed from Iran that produces high-quality cashmere.	LBO:0001117
VBO:0017078	Repartida (Goat)	LBO:0001015	https://orcid.org/0000-0002-9178-3965	Repartida	LBO:0001015				
VBO:0017079	Russian White (Goat)	LBO:0001016	https://orcid.org/0000-0002-9178-3965	Russian White	LBO:0001016				
VBO:0017080	Sirohi (Goat)	LBO:0001120	https://orcid.org/0000-0002-9178-3965	Sirohi	LBO:0001120			Dual-purpose (milk and meat) breed indigenous to India.	LBO:0001120
VBO:0017081	Swedish Landrace (Goat)	LBO:0001023	https://orcid.org/0000-0002-9178-3965	Swedish Landrace	LBO:0001023				
VBO:0017082	Thuringian (Goat)	LBO:0001025	https://orcid.org/0000-0002-9178-3965	Thuringian	LBO:0001025				
VBO:0017083	Uzbek Black (Goat)	LBO:0001024	https://orcid.org/0000-0002-9178-3965	Uzbek Black	LBO:0001024				
VBO:0017084	Xinjiang (Goat)	LBO:0001031	https://orcid.org/0000-0002-9178-3965	Xinjiang	LBO:0001031				
VBO:0017085	Yemen Mountain (Goat)	LBO:0001033	https://orcid.org/0000-0002-9178-3965	Yemen Mountain	LBO:0001033				
VBO:0017086	Zhongwei (Goat)	LBO:0001034	https://orcid.org/0000-0002-9178-3965	Zhongwei	LBO:0001034				
VBO:0017087	Abyssinian (Horse)	LBO:0000714	https://orcid.org/0000-0002-9178-3965	Abyssinian	LBO:0000714				
VBO:0017088	American Cream Draft (Horse)	LBO:0000718	https://orcid.org/0000-0002-9178-3965	American Cream Draft	LBO:0000718				
VBO:0017089	American Walking Pony (Horse)	LBO:0000720	https://orcid.org/0000-0002-9178-3965	American Walking Pony	LBO:0000720				
VBO:0017090	Andean (Horse)	LBO:0000947	https://orcid.org/0000-0002-9178-3965	Andean	LBO:0000947				
VBO:0017091	Andravida (Horse)	LBO:0000722	https://orcid.org/0000-0002-9178-3965	Andravida	LBO:0000722				
VBO:0017092	Asturian (Horse)	LBO:0000729	https://orcid.org/0000-0002-9178-3965	Asturian	LBO:0000729				
VBO:0017093	Australian Brumby (Horse)	LBO:0000730	https://orcid.org/0000-0002-9178-3965	Australian Brumby	LBO:0000730				
VBO:0017094	Australian Stock Horse (Horse)	LBO:0000731	https://orcid.org/0000-0002-9178-3965	Australian Stock Horse	LBO:0000731				
VBO:0017095	Baluchi (Horse)	LBO:0000734	https://orcid.org/0000-0002-9178-3965	Baluchi	LBO:0000734				
VBO:0017096	Basotho Pony (Horse)	LBO:0000740	https://orcid.org/0000-0002-9178-3965	Basotho Pony	LBO:0000740				
VBO:0017097	Belgian (Horse)	LBO:0000741	https://orcid.org/0000-0002-9178-3965	Belgian	LBO:0000741				
VBO:0017098	Bhirum Pony (Horse)	LBO:0000742	https://orcid.org/0000-0002-9178-3965	Bhirum Pony	LBO:0000742				
VBO:0017099	Black Forest (Horse)	LBO:0000744	https://orcid.org/0000-0002-9178-3965	Black Forest	LBO:0000744				
VBO:0017100	Buckskin (Horse)	LBO:0000747	https://orcid.org/0000-0002-9178-3965	Buckskin	LBO:0000747				
VBO:0017101	Byelorussian Harness (Horse)	LBO:0000749	https://orcid.org/0000-0002-9178-3965	Byelorussian Harness	LBO:0000749				
VBO:0017102	Campolina (Horse)	LBO:0000751	https://orcid.org/0000-0002-9178-3965	Campolina	LBO:0000751				
VBO:0017103	Cayuse (Horse)	LBO:0000755	https://orcid.org/0000-0002-9178-3965	Cayuse	LBO:0000755				
VBO:0017104	Cheju (Horse)	LBO:0000756	https://orcid.org/0000-0002-9178-3965	Cheju	LBO:0000756				
VBO:0017105	Chilean Corralero (Horse)	LBO:0000757	https://orcid.org/0000-0002-9178-3965	Chilean Corralero	LBO:0000757				
VBO:0017106	Colorado Ranger Horse (Horse)	LBO:0000761	https://orcid.org/0000-0002-9178-3965	Colorado Ranger Horse	LBO:0000761				
VBO:0017107	Criollo (Uruguay) (Horse)	LBO:0000763	https://orcid.org/0000-0002-9178-3965	Criollo (Uruguay)	LBO:0000763				
VBO:0017108	Crioulo (Horse)	LBO:0000764	https://orcid.org/0000-0002-9178-3965	Crioulo	LBO:0000764				
VBO:0017109	Dales Pony (Horse)	LBO:0000765	https://orcid.org/0000-0002-9178-3965	Dales Pony	LBO:0000765				
VBO:0017110	Danube (Horse)	LBO:0000766	https://orcid.org/0000-0002-9178-3965	Danube	LBO:0000766				
VBO:0017111	Djerma (Horse)	LBO:0000769	https://orcid.org/0000-0002-9178-3965	Djerma	LBO:0000769				
VBO:0017112	Døle (Horse)	LBO:0000770	https://orcid.org/0000-0002-9178-3965	Døle	LBO:0000770				
VBO:0017113	Dülmen Pony (Horse)	LBO:0000772	https://orcid.org/0000-0002-9178-3965	Dülmen Pony	LBO:0000772				
VBO:0017114	Dutch Draft (Horse)	LBO:0000773	https://orcid.org/0000-0002-9178-3965	Dutch Draft	LBO:0000773				
VBO:0017115	Egyptian (Horse)	LBO:0000776	https://orcid.org/0000-0002-9178-3965	Egyptian	LBO:0000776				
VBO:0017116	Eriskay Pony (Horse)	LBO:0000777	https://orcid.org/0000-0002-9178-3965	Eriskay Pony	LBO:0000777				
VBO:0017117	Faeroes Pony (Horse)	LBO:0000780	https://orcid.org/0000-0002-9178-3965	Faeroes Pony	LBO:0000780				
VBO:0017118	Fleuve (Horse)	LBO:0000784	https://orcid.org/0000-0002-9178-3965	Fleuve	LBO:0000784				
VBO:0017119	Fouta (Horse)	LBO:0000785	https://orcid.org/0000-0002-9178-3965	Fouta	LBO:0000785				
VBO:0017120	Galiceño (Horse)	LBO:0000790	https://orcid.org/0000-0002-9178-3965	Galiceño	LBO:0000790				
VBO:0017121	Gelderlander (Horse)	LBO:0000792	https://orcid.org/0000-0002-9178-3965	Gelderlander	LBO:0000792				
VBO:0017122	German Warmblood (Horse)	LBO:0000945	https://orcid.org/0000-0002-9178-3965	German Warmblood	LBO:0000945				
VBO:0017123	Gotland (Horse)	LBO:0000795	https://orcid.org/0000-0002-9178-3965	Gotland	LBO:0000795				
VBO:0017124	Groningen (Horse)	LBO:0000796	https://orcid.org/0000-0002-9178-3965	Groningen	LBO:0000796				
VBO:0017125	Hequ (Horse)	LBO:0000801	https://orcid.org/0000-0002-9178-3965	Hequ	LBO:0000801				
VBO:0017126	Hokkaido (Horse)	LBO:0000803	https://orcid.org/0000-0002-9178-3965	Hokkaido	LBO:0000803				
VBO:0017127	Hucul (Horse)	LBO:0000805	https://orcid.org/0000-0002-9178-3965	Hucul	LBO:0000805				
VBO:0017128	Hungarian Warmblood (Horse)	LBO:0000806	https://orcid.org/0000-0002-9178-3965	Hungarian Warmblood	LBO:0000806				
VBO:0017129	Iomud (Horse)	LBO:0000808	https://orcid.org/0000-0002-9178-3965	Iomud	LBO:0000808				
VBO:0017130	Jeju (Horse)	LBO:0001064	https://orcid.org/0000-0002-9178-3965	Jeju	LBO:0001064				
VBO:0017131	Jinzhou (Horse)	LBO:0000810	https://orcid.org/0000-0002-9178-3965	Jinzhou	LBO:0000810				
VBO:0017132	Kiger Mustang (Horse)	LBO:0000817	https://orcid.org/0000-0002-9178-3965	Kiger Mustang	LBO:0000817				
VBO:0017133	Kirdi Pony (Horse)	LBO:0000818	https://orcid.org/0000-0002-9178-3965	Kirdi Pony	LBO:0000818				
VBO:0017134	Kisber Felver (Horse)	LBO:0000819	https://orcid.org/0000-0002-9178-3965	Kisber Felver	LBO:0000819				
VBO:0017135	Kiso (Horse)	LBO:0000820	https://orcid.org/0000-0002-9178-3965	Kiso	LBO:0000820				
VBO:0017136	Kushum (Horse)	LBO:0000823	https://orcid.org/0000-0002-9178-3965	Kushum	LBO:0000823				
VBO:0017137	Kustanai (Horse)	LBO:0000824	https://orcid.org/0000-0002-9178-3965	Kustanai	LBO:0000824				
VBO:0017138	Latvian (Horse)	LBO:0000825	https://orcid.org/0000-0002-9178-3965	Latvian	LBO:0000825				
VBO:0017139	Lithuanian Heavy Draft (Horse)	LBO:0000826	https://orcid.org/0000-0002-9178-3965	Lithuanian Heavy Draft	LBO:0000826				
VBO:0017140	Lokai (Horse)	LBO:0000828	https://orcid.org/0000-0002-9178-3965	Lokai	LBO:0000828				
VBO:0017141	Losino (Horse)	LBO:0000829	https://orcid.org/0000-0002-9178-3965	Losino	LBO:0000829				
VBO:0017142	M'Bayar (Horse)	LBO:0000834	https://orcid.org/0000-0002-9178-3965	M'Bayar	LBO:0000834				
VBO:0017143	Malopolski (Horse)	LBO:0000831	https://orcid.org/0000-0002-9178-3965	Malopolski	LBO:0000831				
VBO:0017144	Marwari (Horse)	LBO:0000833	https://orcid.org/0000-0002-9178-3965	Marwari	LBO:0000833				
VBO:0017145	Menorquín (Horse)	LBO:0001066	https://orcid.org/0000-0002-9178-3965	Menorquín	LBO:0001066				
VBO:0017146	Messara (Horse)	LBO:0000836	https://orcid.org/0000-0002-9178-3965	Messara	LBO:0000836				
VBO:0017147	Misaki (Horse)	LBO:0000838	https://orcid.org/0000-0002-9178-3965	Misaki	LBO:0000838				
VBO:0017148	Missouri Fox Trotting Horse (Horse)	LBO:0000839	https://orcid.org/0000-0002-9178-3965	Missouri Fox Trotting Horse	LBO:0000839				
VBO:0017149	Miyako (Horse)	LBO:0000840	https://orcid.org/0000-0002-9178-3965	Miyako	LBO:0000840				
VBO:0017150	Murgese (Horse)	LBO:0000846	https://orcid.org/0000-0002-9178-3965	Murgese	LBO:0000846				
VBO:0017151	New Kirgiz (Horse)	LBO:0000849	https://orcid.org/0000-0002-9178-3965	New Kirgiz	LBO:0000849				
VBO:0017152	Newfoundland Pony (Horse)	LBO:0000850	https://orcid.org/0000-0002-9178-3965	Newfoundland Pony	LBO:0000850				
VBO:0017153	Noma (Horse)	LBO:0000851	https://orcid.org/0000-0002-9178-3965	Noma	LBO:0000851				
VBO:0017154	Nordland (Horse)	LBO:0000854	https://orcid.org/0000-0002-9178-3965	Nordland	LBO:0000854				
VBO:0017155	North Swedish Horse (Horse)	LBO:0000856	https://orcid.org/0000-0002-9178-3965	North Swedish Horse	LBO:0000856				
VBO:0017156	Northeastern (Horse)	LBO:0000855	https://orcid.org/0000-0002-9178-3965	Northeastern	LBO:0000855				
VBO:0017157	Norwegian Fjord (Horse)	LBO:0000857	https://orcid.org/0000-0002-9178-3965	Norwegian Fjord	LBO:0000857				
VBO:0017158	Ob (Horse)	LBO:0000858	https://orcid.org/0000-0002-9178-3965	Ob	LBO:0000858				
VBO:0017159	Pantaneiro (Horse)	LBO:0000863	https://orcid.org/0000-0002-9178-3965	Pantaneiro	LBO:0000863				
VBO:0017160	Pindos Pony (Horse)	LBO:0000867	https://orcid.org/0000-0002-9178-3965	Pindos Pony	LBO:0000867				
VBO:0017161	Pinto (Horse)	LBO:0000870	https://orcid.org/0000-0002-9178-3965	Pinto	LBO:0000870				
VBO:0017162	Pony of the Americas (Horse)	LBO:0000872	https://orcid.org/0000-0002-9178-3965	Pony of the Americas	LBO:0000872				
VBO:0017163	Przewalski (Horse)	LBO:0000874	https://orcid.org/0000-0002-9178-3965	Przewalski	LBO:0000874				
VBO:0017164	Qatgani (Horse)	LBO:0000876	https://orcid.org/0000-0002-9178-3965	Qatgani	LBO:0000876				
VBO:0017165	Quarab (Horse)	LBO:0000877	https://orcid.org/0000-0002-9178-3965	Quarab	LBO:0000877				
VBO:0017166	Quarter Pony (Horse)	LBO:0000879	https://orcid.org/0000-0002-9178-3965	Quarter Pony	LBO:0000879				
VBO:0017167	Rhenish German Coldblood (Horse)	LBO:0000931	https://orcid.org/0000-0002-9178-3965	Rhenish German Coldblood	LBO:0000931				
VBO:0017168	Rocky Mountain Horse (Horse)	LBO:0000881	https://orcid.org/0000-0002-9178-3965	Rocky Mountain Horse	LBO:0000881				
VBO:0017169	Russian Don (Horse)	LBO:0000882	https://orcid.org/0000-0002-9178-3965	Russian Don	LBO:0000882				
VBO:0017170	Russian Heavy Draft (Horse)	LBO:0000883	https://orcid.org/0000-0002-9178-3965	Russian Heavy Draft	LBO:0000883				
VBO:0017171	Saddlebred (Horse)	LBO:0000885	https://orcid.org/0000-0002-9178-3965	Saddlebred	LBO:0000885				
VBO:0017172	Sanhe (Horse)	LBO:0000886	https://orcid.org/0000-0002-9178-3965	Sanhe	LBO:0000886				
VBO:0017173	Scandinavian Coldblood Trotter (Horse)	LBO:0001076	https://orcid.org/0000-0002-9178-3965	Scandinavian Coldblood Trotter	LBO:0001076			May belong to ether of two closely related and interconnected breeds: Norsk Kalkblodstraver (Norwegian Coldblood Trotter) or Svensk Kallblodstravare (Swedish Coldblood Trotter)	LBO:0001076
VBO:0017174	Schleswiger Heavy Draft (Horse)	LBO:0000887	https://orcid.org/0000-0002-9178-3965	Schleswiger Heavy Draft	LBO:0000887				
VBO:0017175	Schwarzwälder Fuchs (Horse)	LBO:0000944	https://orcid.org/0000-0002-9178-3965	Schwarzwälder Fuchs	LBO:0000944				
VBO:0017176	Shagya (Horse)	LBO:0000889	https://orcid.org/0000-0002-9178-3965	Shagya	LBO:0000889				
VBO:0017177	Somali Pony (Horse)	LBO:0000894	https://orcid.org/0000-0002-9178-3965	Somali Pony	LBO:0000894				
VBO:0017178	Sorraia (Horse)	LBO:0000895	https://orcid.org/0000-0002-9178-3965	Sorraia	LBO:0000895				
VBO:0017179	South German Coldblood (Horse)	LBO:0000930	https://orcid.org/0000-0002-9178-3965	South German Coldblood	LBO:0000930				
VBO:0017180	Spanish Barb (Horse)	LBO:0000898	https://orcid.org/0000-0002-9178-3965	Spanish Barb	LBO:0000898				
VBO:0017181	Spanish Mustang (Horse)	LBO:0000897	https://orcid.org/0000-0002-9178-3965	Spanish Mustang	LBO:0000897				
VBO:0017182	Sudan Country-Bred (Horse)	LBO:0000901	https://orcid.org/0000-0002-9178-3965	Sudan Country-Bred	LBO:0000901				
VBO:0017183	Swiss Warmblood (Horse)	LBO:0000932	https://orcid.org/0000-0002-9178-3965	Swiss Warmblood	LBO:0000932	Einsiedler	LBO:0000932		
VBO:0017184	Taishuh (Horse)	LBO:0000904	https://orcid.org/0000-0002-9178-3965	Taishuh	LBO:0000904				
VBO:0017185	Tawleed (Horse)	LBO:0000906	https://orcid.org/0000-0002-9178-3965	Tawleed	LBO:0000906				
VBO:0017186	Tokara (Horse)	LBO:0000911	https://orcid.org/0000-0002-9178-3965	Tokara	LBO:0000911				
VBO:0017187	Ukrainian Saddle (Horse)	LBO:0000914	https://orcid.org/0000-0002-9178-3965	Ukrainian Saddle	LBO:0000914				
VBO:0017188	Vlaamperd (Horse)	LBO:0000915	https://orcid.org/0000-0002-9178-3965	Vlaamperd	LBO:0000915				
VBO:0017189	Vladimir Heavy Draft (Horse)	LBO:0000916	https://orcid.org/0000-0002-9178-3965	Vladimir Heavy Draft	LBO:0000916				
VBO:0017190	Vyatka (Horse)	LBO:0000917	https://orcid.org/0000-0002-9178-3965	Vyatka	LBO:0000917				
VBO:0017191	Welara Pony (Horse)	LBO:0000918	https://orcid.org/0000-0002-9178-3965	Welara Pony	LBO:0000918				
VBO:0017192	Western Sudan Pony (Horse)	LBO:0000921	https://orcid.org/0000-0002-9178-3965	Western Sudan Pony	LBO:0000921				
VBO:0017193	Wielkopolski (Horse)	LBO:0000922	https://orcid.org/0000-0002-9178-3965	Wielkopolski	LBO:0000922				
VBO:0017194	Xilingol (Horse)	LBO:0000923	https://orcid.org/0000-0002-9178-3965	Xilingol	LBO:0000923				
VBO:0017195	Yakut (Horse)	LBO:0000924	https://orcid.org/0000-0002-9178-3965	Yakut	LBO:0000924				
VBO:0017196	Yanqi (Horse)	LBO:0000925	https://orcid.org/0000-0002-9178-3965	Yanqi	LBO:0000925				
VBO:0017197	Yonaguni (Horse)	LBO:0000927	https://orcid.org/0000-0002-9178-3965	Yonaguni	LBO:0000927				
VBO:0017198	Zaniskari Pony (Horse)	LBO:0000928	https://orcid.org/0000-0002-9178-3965	Zaniskari Pony	LBO:0000928				
VBO:0017199	Zhemaichu (Horse)	LBO:0000929	https://orcid.org/0000-0002-9178-3965	Zhemaichu	LBO:0000929				
VBO:0017200	Ba Xuyen (Pig)	LBO:0000341	https://orcid.org/0000-0002-9178-3965	Ba Xuyen	LBO:0000341				
VBO:0017201	Bama Xiang (Pig)	LBO:0000708	https://orcid.org/0000-0002-9178-3965	Bama Xiang	LBO:0000708				
VBO:0017202	Bantu (Pig)	LBO:0000342	https://orcid.org/0000-0002-9178-3965	Bantu	LBO:0000342				
VBO:0017203	Bazna (Pig)	LBO:0000343	https://orcid.org/0000-0002-9178-3965	Bazna	LBO:0000343				
VBO:0017204	Beijing Black (Pig)	LBO:0000344	https://orcid.org/0000-0002-9178-3965	Beijing Black	LBO:0000344				
VBO:0017205	Belarus Black Pied (Pig)	LBO:0000345	https://orcid.org/0000-0002-9178-3965	Belarus Black Pied	LBO:0000345				
